token,tf_chi_square
造成,3464.4896131235137
態度,3462.889644286028
其實,3460.506113364647
臨床,3454.962573106583
結果,3446.2651208488974
工程,3443.042408858756
人口,3440.9474196282417
族群,3436.2150992968764
藉由,3431.741833520285
對岸,3431.2552343343095
歡迎,3430.2765688222535
自台灣,3423.3449678963634
作為,3421.6931875848213
培育,3414.226122460226
幫助,3413.7198725412018
上任,3406.958457759144
明年,3399.2541352902904
而是,3395.415942559318
女性,3390.4627264933188
一年,3387.0596570540147
貢獻,3381.799302976609
衛生,3379.5869511077617
工業,3349.278204299951
利用,3345.3783511610127
農委會,3336.105415788419
詞時,3298.5554098615103
競賽,3289.0749737987485
分別,3278.715623717572
美方,3277.861203194952
博物,3277.5339787459197
公益,3276.067940963415
一直,3275.737858483764
因應,3267.218785045923
台海,3266.956158469888
舞台,3260.791563231689
金額,3246.654556957827
標準,3242.474011140246
功能,3237.0216856826137
運動,3236.868805263879
運用,3233.627914424556
任何,3233.4866766255927
中央,3226.947391909761
機制,3222.458759683267
上午,3221.0980065993817
生技,3219.1843330374563
氣象局,3215.68125482133
生態,3213.478455172777
一次,3212.818490372923
土地,3209.7867271374803
各地,3200.3025297444246
主張,3199.777261203874
概念,3198.9649922921153
至今,3197.526232787316
能量,3197.2757264147817
突破,3196.403279949875
不斷,3193.105341407615
人士,3184.0700667274614
參訪,3180.433601282051
認證,3176.389552747085
南海,3175.516408950314
英九,3174.851215976294
理念,3167.0370507071357
各種,3165.337248964188
核心,3161.09575958395
公平,3159.1659267896102
友善,3158.63184172497
關注,3157.39473773719
發生,3147.588719770306
唯一,3147.260625562734
資金,3145.8146731991014
臉書,3140.633083639237
區域,3138.1233908415993
行程,3120.989317594641
海峽,3114.8489285451333
東協,3114.502689035478
政黨,3113.267528308185
咖啡,3111.6827018166337
執行,3098.7712457496405
台辦,3096.145355008525
登場,3095.85928206327
不少,3095.674881648205
台獨,3092.5710294378196
統計,3088.5166539692887
重點,3082.45677907128
排名,3074.8327969116413
設立,3072.970692397895
執行長,3072.51041214248
開幕,3072.2366312987397
團體,3072.033244554712
改善,3061.1219418221567
大型,3058.9950663266204
李登輝,3057.5717374206993
泰國,3036.9924875005804
認同,3021.9165850061154
面板,3009.7126116061913
第屆,3008.7173239951576
各界,3003.6392565534534
優質,2999.910633120918
台灣人,2996.1342888419053
逐漸,2995.5243780236674
善意,2990.8180127178007
商業,2984.499112500985
台日,2973.5675883637336
玩家,2969.905094254603
民意,2969.790863568767
證交所,2966.9018152288468
表現,2963.940928233185
景氣,2953.504672539249
搭配,2952.7962306891973
協定,2950.6019401795297
綠能,2943.13896722486
月台,2940.9632205801845
完全,2939.4897958718175
一般,2936.2383932153284
安排,2915.497876483196
中國信,2905.5894968585335
朋友,2904.6090401423717
爭取,2903.5389899843562
真正,2900.3220895853483
委員會,2896.3610055958934
協議,2891.7182104275903
得到,2888.8379139236313
當選人,2888.095310644058
可望,2882.5235238969426
洪秀柱,2878.161993260897
發行,2876.0458904954694
最高,2875.1087026332034
扮演,2870.297837813654
近期,2865.134196397955
機械,2865.1128357923667
事務,2864.2937207212717
準備,2856.9182134173116
期盼,2853.640000282426
正面,2852.6097490524535
掌握,2850.394686205599
累積,2845.3971493093063
事業,2833.7357997239087
西亞,2828.205461465901
聯盟,2825.984280546716
司法,2825.593919159296
信心,2822.2847631933523
值得,2821.7353800690244
或是,2816.636737404817
提高,2816.3173265668543
決定,2815.6356562413434
營運,2809.5373395132847
朱立倫,2808.928153337752
帶來,2801.165542600211
狀況,2796.2032055821132
考量,2793.372069790184
本土,2783.66932458552
保險,2781.140038807604
致力,2778.8501691326687
已有,2775.3925486426897
生產,2771.910300544192
不到,2770.378149699892
家庭,2765.92286501084
容易,2757.5395600290485
半導,2756.3525551972953
全新,2755.501073203511
面臨,2747.254125209998
出現,2745.267605054656
自行,2741.549195271089
高雄,2740.006381738798
最新,2734.659514346342
院長,2728.123265724772
新藥,2727.2910116530074
大使,2725.062574589826
漁業,2723.0953632443902
追求,2720.555874681958
林全,2714.4449101193513
文化部,2708.533469114108
升級,2706.0320748247204
外資,2700.1342700774167
配合,2698.7548393272164
表達,2697.0714366622883
期間,2691.6209861518255
豐富,2690.1634020363476
主權,2689.96605986148
以來,2684.7057723073112
發揮,2677.342455615916
更好,2677.208623708056
首次,2676.0723990735555
清楚,2666.0510923027646
建築,2660.627607798375
各項,2659.87978609621
變化,2657.3410733875753
電視,2644.830331650061
僑胞,2640.989091762418
信用卡,2639.837915852192
走向,2638.747922875078
機器,2635.449238581699
發現,2634.645014034746
帶動,2631.964530786857
上台,2630.1688251537726
會議,2629.5461695301324
演講,2629.2658713769924
故事,2624.655856483048
公會,2617.0831659063006
全面,2616.0195914401884
推廣,2605.4922166178862
原住民,2601.175395102382
展示,2599.559837582644
海基,2598.302394210992
肯亞,2593.2350455642245
加速,2593.0702242308907
購物,2592.665871564209
之外,2590.945092818278
專案,2586.416508636065
台灣國際,2583.703261541531
退休,2582.0457046643214
每個,2577.6104099308404
綠色,2576.5797415189536
聯網,2575.7329492324907
連結,2570.431714483112
建仁,2569.6449213650203
課程,2568.1945880955086
風險,2562.8464952850163
客家,2561.7269377036496
尊重,2551.271784688374
法律,2549.4110682728797
受訪,2546.0721900689837
參觀,2531.6276387091375
國立,2530.423376421945
指標,2528.3402025303767
第三,2524.26495890857
建置,2522.45104179546
昨天,2519.126021255
陸續,2517.0913401781077
研討會,2512.4434501799883
彼此,2508.1846657709343
條件,2504.950818875072
應鏈,2503.4947130538835
創辦,2498.8907959323487
專訪,2498.4386926262086
音樂,2494.4972442624407
實力,2493.573481167042
海域,2492.4309238848323
雙邊,2490.96275601727
半導體,2488.7217856024185
典禮,2485.2734375538
最好,2484.8181279660303
公布,2481.484506195243
結構,2480.8362733266126
展覽,2479.1469176551186
商務,2475.3789003529887
人力,2472.6096709055964
面對,2468.0911077752057
年前,2462.618816623728
認識,2461.711425475832
外界,2459.682683523476
培養,2454.686998148755
這麼,2453.787306918769
五大,2439.977544845176
權益,2439.4819445869775
之星,2434.33207127408
保護,2433.335209089951
智庫,2430.0293045953567
降低,2428.2591091984514
基本,2426.5608906358693
教育部,2416.2607944071224
學校,2403.4984572679946
原本,2402.703084468796
影音,2396.7143179860623
交通部,2395.1090982058295
我方,2390.717077961753
執政,2389.443767727951
今日,2384.406248709781
旅行,2380.684184438476
昨日,2378.3636407118224
月底,2375.3158408944414
金控,2374.3254111779065
意見,2373.540677703724
分行,2370.4395312744978
預估,2361.618419434583
地位,2360.449773386654
指數,2359.6031152058918
評估,2356.56382927163
深耕,2356.3536208981373
利益,2355.4078742573347
深化,2354.2372516777127
期望,2353.5063594000576
外籍,2353.296116897739
採購,2348.195629166516
情況,2334.6540490756797
學院,2331.630580117815
自然,2326.980526939736
提醒,2324.5680692428423
看好,2323.559370736775
關心,2316.796220950721
大幅,2315.7984978816216
成熟,2312.0358922584146
軟體,2311.3094096644527
專家,2310.522921188
不管,2309.939110778912
中華電信,2308.5163952424728
高度,2306.878097259073
美元,2298.988432967377
瘦肉精,2291.272065778881
建設,2288.3937348914606
說明,2281.2744011853456
太平洋,2280.7858060040785
調整,2280.5929704373607
央行,2280.2925806452654
重新,2280.2493323006074
不但,2279.0531491371503
而言,2276.4304235842965
研究所,2275.759584966451
法規,2271.9382252493992
階段,2266.993262730791
有人,2266.9572272611294
研究院,2263.172027498207
觀察,2258.2827915115095
困境,2256.561712560941
李世光,2255.382892093151
公室,2254.202749303244
立法,2253.782641613754
目的,2252.602180340086
加強,2252.429727031192
優惠,2251.645305170636
詐騙,2250.2325496336443
致詞,2245.483814225762
熱情,2245.2043942660616
怎麼,2245.08513640183
這也,2242.679198587774
王品,2241.782806689185
經過,2238.8426810738724
民族,2235.2386175096703
年底,2226.0047063712873
三星,2223.110100640752
爭議,2220.8147475576898
領導,2220.129716996047
受邀,2217.0712941011275
產值,2214.87645397597
謝長,2214.305019624165
召開,2208.312126433446
投資人,2207.939537471014
因素,2204.2408794041667
宏碁,2203.012778132735
既有,2202.106456080403
真的,2201.8159085762054
勞工,2201.6538560335844
展台,2195.2406262776667
電腦,2192.4581365196686
全力,2190.5738777507263
機場,2188.2036925249113
面向,2183.849976109639
獨立,2183.713870094584
相較,2179.181328531653
發表,2175.8340989296134
漁船,2174.102407258149
時候,2173.7184477295277
有意,2172.513470949405
孩子,2168.3880482409927
試驗,2168.172045287319
人壽,2166.058550567291
科學,2165.8230811573526
印度,2165.496776088268
潛力,2163.678759370781
中原,2163.5594322858783
變成,2162.900430259769
秘書長,2150.4063260203457
中研院,2149.2572296424714
高達,2142.581492627778
比例,2136.154218317568
治療,2131.271889702316
公開,2128.3718292671947
學術,2126.9716326506077
自年,2126.667311878926
機關,2121.563736052982
當然,2115.9913496470153
程度,2114.862459739484
專利,2113.7683725518305
處長,2112.0937356527684
治理,2104.9935809322387
重大,2097.3841055080834
遠傳,2092.955759226533
飯店,2088.878463681438
電影,2088.321808039465
身分,2087.8761352885717
友邦,2086.219175464893
全國,2085.5701237167336
犯罪,2080.615002193167
印象,2079.3125116677593
備忘錄,2074.6598173429707
年度,2069.766492742454
整個,2064.3554893845685
像是,2060.9963340836293
富邦,2060.6893734081495
體產業,2059.7172760086473
效果,2055.4094152106863
減少,2048.6002580729387
具體,2046.2218226602815
做出,2046.1219715794489
啟動,2045.1165163491498
交通,2044.5310047343025
科大,2044.4944844444087
外銷,2043.8051391597503
困難,2041.85431584237
還要,2039.506887170178
明天,2038.8226968601612
遣送,2032.4586473945049
金管會,2031.8927242321977
晚間,2023.921745611571
陸方,2022.5884874768062
不論,2020.9108458490136
下午,2017.0683374621096
而且,2016.4931600402047
將台灣,2004.9798179822085
科技部,2004.25723764546
願意,1999.514269885286
有助,1996.7198059818613
總會,1990.6668554654125
實質,1986.7991721684316
介紹,1984.4418992583126
建構,1981.1125504719298
想法,1978.5513655421616
人文,1975.9603937999136
贊助,1971.2388392540427
歐洲,1969.501837525828
訪台,1969.2250978726192
掛牌,1966.0193665959164
做到,1965.2991492374933
廣告,1964.6496678427886
即將,1964.6342448284945
實踐,1960.141738055972
順利,1959.6998423880077
開賣,1954.20023852318
本市,1950.759532688093
氣候,1948.9599399581261
美豬,1948.534024109415
速度,1947.4112494832498
不用,1947.3195536760043
看法,1943.8076704003179
代理,1935.85795674786
同步,1935.08317453101
材料,1928.7173380155832
角度,1923.6419253762442
設置,1922.9410827684521
感動,1917.7217332665532
民航,1910.7854399839262
官方,1908.2235046737042
展望,1907.006484079136
落實,1904.1927426311124
雲端,1903.1547724604768
呈現,1902.076803121836
全民,1901.7027592956722
人生,1898.0374855805358
邦交,1896.9052373318495
矽谷,1896.412175308912
園區,1896.111114637284
舞蹈,1894.855480711769
郭台銘,1894.7338476636205
優秀,1886.9969300487535
專屬,1884.3810977615224
做好,1882.4759874572947
交易所,1881.702915798464
資策,1881.343896198752
藝術家,1877.682364883689
談到,1877.0525568222843
文創,1876.320680858811
博士,1873.936981702574
醫院,1868.3715378998138
工廠,1863.040538301585
裝置,1857.510364682824
民間,1856.784736270077
有些,1856.5405507287237
誠品,1854.0147392234983
知識,1853.0153699537188
儀式,1851.3912379865926
購買,1846.6306290282819
就業,1845.8556549142463
效率,1841.085811538198
東京,1838.9736519475862
不足,1833.442333588092
條例,1825.6782296152492
找到,1825.3846961033232
定位,1820.4921202310402
如此,1820.3421161278584
當年,1816.625001763254
選舉,1816.458444148923
充滿,1816.2711860630636
瞭解,1816.2536990783542
管道,1813.2033842598532
友好,1812.8685804914128
國際化,1810.9118307385454
所得,1809.6599076181753
責任,1807.2389942502302
日方,1806.7737943038187
聯合國,1806.5162575878094
有效,1805.003272592577
衝擊,1804.0839020566675
即使,1800.600758973126
價格,1791.6374327531007
捐款,1791.2733390377684
下半年,1787.2569476147555
一些,1786.7165794594362
股票,1786.0203828128792
適合,1784.6871197372286
隨著,1782.671939749388
語言,1781.0062689297413
實體,1780.656714288262
出版,1775.4193666283672
首先,1774.2060396847291
縣市,1771.9581506208383
集中,1770.6037139016864
巴拉圭,1770.1569404565048
擴大,1769.5380121699043
商會,1768.5559827431903
共享,1766.4356789150977
形象,1765.9125996771804
成就,1762.5190363904767
給予,1762.274685548015
形成,1760.0405759657733
畢業,1758.3541233527585
負責,1757.33376302671
花旗,1755.6574734029682
張志,1751.9592308961612
只能,1750.2566725991433
參賽,1748.2091645756225
限制,1748.0489395077614
便利,1744.1248656024002
同仁,1743.3956123302025
組成,1743.059233696386
加拿大,1742.4591202301567
免費,1740.176025742723
大廠,1739.9795894818164
情勢,1739.1644981155716
預期,1738.1807693372186
接軌,1737.0877198031014
談判,1736.0679103519462
本次,1735.6840530219526
現況,1733.7464625110172
規定,1732.4982623026197
不應,1727.4049852622586
幾乎,1722.8825143282436
中文,1720.8645071090475
憲法,1719.1719249824632
雜誌,1719.014489071354
享受,1718.4069691356297
生命,1717.2173590002533
無論,1714.4856929338996
文化交流,1712.7146256173457
喜歡,1711.94719937623
偏鄉,1711.6491402019926
修法,1710.7932048670164
共有,1708.0612159206623
訓練,1707.97680625473
慰安,1707.1947648948153
棒球,1706.1560677720743
就要,1704.3210079711469
增進,1704.1028322491102
內部,1701.6944616044777
良好,1701.0966187810002
登台,1700.7240732365062
資產,1700.1856753645495
覺得,1699.5262079340387
出台,1696.5382041050314
幸福,1692.7099310758674
不好,1690.1139520920124
出來,1689.0441230550027
有限,1688.2203651653645
同胞,1687.0294338695423
物流,1686.1330643622716
攤位,1683.9349573429708
施政,1682.1657413737262
之間,1679.1761911145272
成交,1678.7612905387314
代工,1677.760468633474
參考,1675.378066135994
嚴重,1674.6478299525845
彰化,1674.2008400022817
肯亞案,1673.7049551700463
經典,1669.2406239889845
再度,1667.3440494523823
授權,1666.338879580046
人員,1662.3549730510038
節能,1662.3028023574134
拜會,1661.3949427827108
起來,1660.3398337519773
業務,1659.5863532841936
存在,1656.6592125825832
比賽,1655.0441865462383
發表會,1654.5337074505373
交換,1654.3738124282868
主持,1653.7996182429258
仲裁,1652.0229615602868
上海,1651.515606540363
台中市,1650.7639124443342
供應,1647.3736020975177
新創,1646.4416318990304
台灣區,1645.9058666622825
福祉,1645.4791636888817
物聯網,1645.036333800508
更加,1642.1133876318509
獲利,1641.7447623405878
絕對,1638.7185986824268
高教,1635.5323080061419
辦理,1631.7542075116437
餐廳,1631.5284459597437
作業,1631.075717082193
水扁,1630.8826284400775
小時,1629.1173185701248
超越,1626.8430619622277
藉此,1626.172014424474
投信,1625.86845100341
先生,1625.5776133028585
原因,1624.5346292471027
農產品,1620.180314235363
壓力,1619.442475076805
原住,1619.272004689251
證券,1616.6233240517106
工商,1616.0432134179794
越來,1611.256205019779
有利,1611.2118248229788
電信業者,1610.796347151505
影片,1610.1631678662752
校長,1604.110640992072
生物,1603.6037426123514
深入,1603.1659839070512
一點,1603.1073811815056
將來,1598.8405065990744
避免,1597.4675961441096
提及,1596.0101341550012
多位,1595.8723195741031
通訊,1594.988545507328
十年,1591.799503941868
簡單,1589.1508056639657
審查,1586.9586782800252
永明,1585.826573382292
電信詐,1584.7835505992987
局長,1584.3575374304348
興趣,1581.4040080877737
汽車,1580.956906812958
具備,1579.691611131102
秉持,1579.2905181710023
再生能源,1578.3636537980922
即可,1578.041479396802
巴拿馬,1577.5537136259516
深刻,1577.0420663761793
良性,1576.6405911063655
親民黨,1573.6470701418875
加工,1571.7489886091275
資費,1570.4512106798425
協商,1569.3627726580432
星展,1568.0757425562883
今天下午,1567.2448552794422
老師,1566.835036718644
獎項,1566.802094929089
選手,1566.7840508059535
房屋,1566.5203868497197
豬肉,1566.1516657644522
將會,1565.954304536115
一同,1565.7978109544424
發電,1564.9778740331144
第一次,1564.6285580833708
返台,1564.623853282525
部長,1564.0367871251783
同業,1562.212794101254
基地,1562.0682563167898
出發,1561.6175780488065
柬埔寨,1559.27307193092
操作,1558.1486037960203
電池,1557.9774886875564
照顧,1557.7954288105411
促成,1553.5753982613198
關懷,1553.2320748060763
到底,1553.028441881819
根本,1552.9078004476014
出國,1550.2966389715473
擔心,1547.9612212304967
航線,1547.4452479810457
有所,1546.3366878118395
邁入,1544.4500144855751
一位,1543.0229660143634
住民,1541.8482082192759
明顯,1541.3265720708434
回到,1540.3333107122075
網友,1537.2225093569327
國台,1536.0772440512083
確定,1533.7310664345832
之前,1532.648168544048
決心,1530.7528760990908
接觸,1530.3557390794176
頒獎,1530.1763078173324
三年,1529.9659918273146
大陸國,1529.816600734018
會長,1526.4729693198137
降息,1524.8041899241932
效益,1523.9277040290817
環保,1523.7626301170703
延伸,1522.719184142424
大量,1522.3169009241085
台籍,1521.2095904955986
總裁,1521.007327969729
這種,1520.510566160897
多台,1520.0417552751926
跨國,1515.201064955272
校友,1515.0839757315193
院士,1513.2257825541485
料理,1509.3886740579107
相互,1505.6014819854465
習慣,1503.8376704279904
影視,1503.385511950542
醫師,1501.7251246522524
上線,1501.6239569356321
社區,1501.3430937994176
同樣,1501.2747185710996
公民,1500.8765150006573
電力,1500.105420279103
成績,1499.2373648039147
幾年,1498.019208577003
密切,1496.5123251621142
講座,1495.9940622015276
