token,tf,df,tf-idf
城市,1965,881,93.27355349616789
取得,2262,1568,93.09733653503933
可望,2033,1397,93.08388987439584
台商,1765,685,93.01554875552385
作品,1618,669,93.00274179341226
內容,2350,1840,93.0017617184273
九二,1717,651,92.7730830104827
這樣,2201,1705,92.60124494934321
整合,2246,1426,92.36723735991613
決定,2207,1670,92.31121316032528
桃園,1769,854,92.0233147165229
只要,2269,1845,91.73734467740887
擔任,2067,1509,91.73217149950449
太平,1648,324,91.55341157227652
研發,2170,1228,91.39441199354275
基礎,2219,1571,91.20020882756013
食品,1726,652,91.18552508445457
規模,1953,1426,91.02864567516933
自由,1771,1076,90.74686627218647
看到,2100,1633,90.704761161579
吸引,2087,1643,90.44498028702182
近年,2282,1863,90.4406971586818
無法,2225,1785,90.30533580470319
資訊,2096,1410,90.14462356943847
開放,1912,1207,89.90430022627622
經驗,2194,1658,89.8864782462933
青年,1753,749,89.79817534254123
面板,1726,365,89.30480437828673
發現,2079,1538,89.22492431396334
開發,2128,1335,89.01355973708979
明年,1864,1093,88.74720243295542
外交,1742,929,88.68326524405997
北京,1667,815,88.34520960574002
領域,2192,1543,88.31219740029347
趨勢,2111,1564,87.71162249222213
蘋果,1552,575,87.66754054399497
女性,1636,616,87.65270057994968
機場,1679,698,87.64465426440601
策略,2122,1482,87.19095912575307
建議,2025,1462,87.12200611375441
機構,2074,1361,87.08638648609521
委員會,1919,1386,86.93103495893102
人士,1896,1371,86.79003587745105
資源,2156,1534,86.36013726473765
林全,1409,592,86.02808611198745
外資,1499,657,85.96011081373418
數位,1865,856,85.83531074564831
期待,1943,1470,85.81557459324095
貿易,1650,938,85.79683031262604
預估,1816,1282,85.73750064500345
只是,2045,1694,85.67326396645736
遊戲,1637,546,85.5960017745289
系統,2027,1218,85.51539070960472
建立,2143,1626,85.44775003607562
方案,1956,1202,85.40684122326564
越南,1587,588,85.25700259066922
央行,1489,522,85.21927665202023
只有,2003,1645,85.15535848544691
每年,2034,1601,84.97582785313628
會議,1771,1083,84.73055928578597
時代,1771,1109,83.76049874176027
法人,1626,1027,83.63203466822752
價值,2011,1373,83.51711538330913
藝術,1509,655,83.45651763262538
競爭,1949,1346,83.30996242553272
工程,1736,882,83.28603316883157
許多,2067,1771,83.17501004747251
傳統,1890,1287,83.05073236133786
打造,1924,1376,82.8993248340541
什麼,1904,1398,82.88629577566495
總統府,1513,819,82.82310868736853
繼續,1831,1482,82.69764365980265
明天,1389,860,82.61437171491858
主委,1594,1100,82.32876793504305
歐洲,1682,995,81.95905866417105
模式,1981,1344,81.88293253917391
才能,2030,1666,81.8568411752396
表現,1736,1333,81.81291877223877
溝通,1774,1138,81.3384785851188
金額,1805,1051,80.44025876720701
投資人,1642,817,80.14660322431801
空間,1815,1359,80.12588259821354
維持,1722,1283,80.0792398620343
價格,1700,1037,79.84505465898874
論壇,1446,798,79.72363588203905
選擇,1873,1417,79.64713698987626
投入,1922,1438,79.6405891083147
主管,1836,1249,79.403516726995
任何,1730,1386,79.07395504752374
教授,1668,1076,79.04177567005762
有人,1690,1262,78.90330625855128
回應,1623,1283,78.82833446106885
旗下,1663,1246,78.73565414697848
準備,1690,1328,78.04741552188808
成交,1293,476,77.99200134164543
時分,1146,675,77.86278789420682
針對,1800,1594,77.66933553630594
提到,1683,1304,77.59478236728609
利率,1403,601,77.58099876874635
所以,1837,1447,77.58012094263016
改變,1789,1325,77.38532141876634
情況,1732,1435,77.36954858583242
英國,1531,708,77.25656430697086
分別,1707,1468,77.18565066707932
洪秀柱,1143,317,77.13610568473135
近期,1643,1328,77.10651214774924
知道,1732,1367,76.85507701292826
陸客,1237,472,76.85099903193577
選舉,1425,827,76.7612374694026
設備,1697,1024,76.75085638763433
減少,1693,1206,76.66864996019895
教育部,1371,589,76.63413714124829
最新,1579,1343,76.44390057233578
全台,1521,1140,76.39360775033792
當時,1756,1271,75.9025697047569
狀況,1679,1344,75.68072613537703
台大,1433,682,75.66642244402534
臉書,1343,916,75.54708019753707
工業,1518,884,75.35323384856595
營運,1575,1140,75.34913765488088
此次,1649,1269,75.34332800034363
分享,1573,1192,75.29589894628481
改善,1620,1147,75.18996636277417
多元,1714,1268,75.03059833401869
三星,1259,374,74.80385351925196
結合,1718,1272,74.49819129857016
標準,1568,995,74.48291029999322
人員,1616,1159,74.34878060606566
經濟部,1523,903,74.32328361281489
各地,1331,950,74.31536638239453
股市,1247,693,74.20688408357803
消費,1615,1005,74.19746344031944
關鍵,1799,1326,74.12371438559676
之一,1707,1522,74.01850641199411
統計,1593,1313,73.99103664438856
尤其,1677,1468,73.8834418478181
交通部,1315,700,73.86994616153983
理事,1490,1043,73.57032822034569
高鐵,974,304,73.54257618452831
現在,1643,1411,73.4510286059216
資金,1558,1014,73.1217190856972
執行,1662,1238,72.99812893581225
進口,1399,663,72.96290043719489
挑戰,1617,1218,72.93620762633789
過程,1702,1363,72.74868518407975
首度,1490,1224,72.68732043289683
電視,1407,598,72.65747217685124
主任,1400,1167,72.54408765942519
農業,1349,537,72.42247572575599
獲利,1485,967,72.29997130590431
體驗,1479,914,72.26653146440542
不少,1557,1304,72.00605739366426
商機,1554,1047,71.7234102366944
期間,1568,1301,71.64851736130926
美食,1187,524,71.64579383408879
但是,1599,1286,71.55590309288654
功能,1501,985,71.55478307397274
中信,1329,332,71.46552374732272
立場,1430,1004,71.30906905095947
直接,1602,1297,71.27962911344517
布局,1576,1052,71.24965063297333
第二,1605,1256,70.99407818166036
能夠,1579,1224,70.95335865065171
召開,1471,1185,70.80035330397513
年度,1447,1052,70.75101521474674
宋楚瑜,974,205,70.56868602605266
呼籲,1447,1133,70.50768666436264
金管會,1326,597,70.50358835809983
團體,1451,951,70.4032378949585
我國,1495,847,70.28551517547511
大會,1220,752,70.15804338400702
外界,1521,1206,70.12650337576122
包含,1533,1310,69.73593336723403
規定,1579,1095,69.55227669412356
方向,1582,1288,69.53205519771484
擁有,1619,1354,69.51142226421446
一直,1536,1305,69.23917880677607
創造,1605,1280,69.18755408186136
帶動,1482,1199,69.18000007214705
年月日,1485,1000,69.1643332372133
符合,1574,1254,69.04488415758695
新高,1253,776,68.92504004384224
月光,1403,244,68.78542315515534
相信,1454,1173,68.72648139814352
感謝,1285,923,68.70916959515351
高雄,1278,769,68.45695692154503
提高,1565,1258,68.41918586109395
昨日,1370,1028,68.33123613898854
利用,1550,1231,68.32517977740923
風險,1507,975,68.16189475680187
調整,1451,1029,68.05701017048231
股票,1277,628,67.98780529541689
晚間,1171,946,67.87082789820644
廠商,1395,957,67.64616751272924
鼓勵,1490,1142,67.63163897419395
族群,1339,869,67.46670462254775
院長,1354,877,67.43305559885988
因應,1464,1187,67.32900631676077
一年,1503,1152,67.31257645992878
協議,1326,716,67.3110398435646
下半年,1248,764,67.23290244666704
全面,1398,1116,67.1148227380602
制度,1462,894,67.10675637904708
一次,1471,1190,66.86210978500188
能源,1343,604,66.8156406755212
不僅,1554,1384,66.58492793992075
韓國,1229,696,66.57693668249584
關注,1392,1191,66.51946541865036
土地,1360,792,66.14832797150235
成本,1548,1039,66.09150931355609
事情,1333,1010,66.05858837283246
發布,1166,950,65.9553312898939
嚴重,1304,1043,65.91175989183866
全國,1338,968,65.73453656562894
家庭,1395,842,65.68427396660209
勞工,1259,487,65.48041309625944
系列,1135,681,65.4055506962764
學校,1350,736,65.04857985728651
提醒,1247,1005,64.95479559550537
互動,1292,946,64.8532465612757
肯定,1330,1024,64.69496790649407
保障,1415,900,64.66485818982761
大幅,1435,1194,64.62947141799923
保險,1289,503,64.58936261213717
各國,1353,1055,64.49990418562344
說明,1333,1119,64.49084437250265
月底,1337,991,64.36547233591116
通路,1311,743,64.24429243594712
用戶,1151,512,63.98525810339237
一樣,1376,1160,63.68808098097832
尊重,1222,867,63.64953919746261
陸委會,1011,418,63.64695348954878
人次,1138,582,63.579985251354046
不斷,1411,1190,63.540815538184525
完全,1370,1109,63.50517608706063
原則,1328,937,63.41743368781441
優勢,1414,1082,63.23467527683
東南亞,1223,670,63.17985892467159
法律,1361,882,63.15990943727325
快速,1418,1129,63.007401912986104
安排,1242,974,63.00695244548181
信心,1192,841,62.858016648605016
抗議,1057,587,62.832311227568056
創業,1271,510,62.8217751755545
學習,1316,817,62.800841315251056
配合,1362,1157,62.72009231427604
展出,1136,693,62.67414345431793
網友,967,425,62.628925731191366
執行長,1272,1036,62.62718733058059
例如,1500,1270,62.53126604701882
原本,1355,1157,62.465200027594605
聯盟,1132,660,62.25234100502311
運動,1196,618,62.24256228819395
多年,1386,1208,62.17433671577062
考量,1348,1094,62.139677933663705
爭議,1252,861,62.06397516063435
衛生,1033,589,62.014959557196065
上任,1208,929,62.00909876998456
至今,1315,1167,61.97335285950062
公開,1338,912,61.91115861371636
柯文,872,256,61.75036072639613
中華,1102,671,61.72814049146431
股價,1013,604,61.680684419512126
一般,1417,1167,61.53519860693833
堅持,1236,853,61.42480136748765
首次,1241,1037,61.42396644934354
行銷,1312,819,61.363708206652575
汽車,1159,546,61.18471650046923
區域,1251,924,61.15454038956859
生產,1272,876,60.82079605428502
重大,1249,1009,60.78458931052346
泰國,964,419,60.72772371461075
措施,1225,868,60.69496987493891
展望,1116,821,60.45394294442174
登場,1062,860,60.34721846723275
因素,1254,990,60.22224338948371
機制,1329,929,60.204485264432186
夏普,1003,190,60.18920188212606
清楚,1193,940,60.167794469060645
農委會,1046,481,60.08731540672049
退休,1139,450,60.07780692810699
主題,1108,837,60.05307099715482
不到,1275,1066,60.035678976990106
精神,1243,945,59.97046440935141
司法,1144,528,59.89459556953021
輕人,1136,637,59.871098261807305
事業,1251,848,59.78604831865658
行程,1085,682,59.75296714904889
每股,1042,600,59.75066089636658
北部,872,462,59.71685739252332
醫院,1183,535,59.669112915883716
演出,943,425,59.598407843459725
進步,1168,969,59.487310303359486
機器,1084,412,59.48008671316134
網站,1072,808,59.45638488103906
具有,1337,1164,59.370690388898986
受訪,1090,957,59.31472548643232
簽署,1118,681,59.24953929501728
意見,1195,959,59.15942242590259
景氣,1009,576,59.13804861053263
官員,1142,756,58.992069560897846
表演,1028,643,58.94310687797173
再度,1158,989,58.867957503428535
海域,951,444,58.80851619326848
作為,1263,1104,58.727488874957736
公里,862,525,58.63280719817752
機關,1249,899,58.602985695970624
公平,1179,649,58.53912407957071
重視,1259,1076,58.53660471594611
歡迎,1100,891,58.526906159815994
電腦,1122,663,58.423157666790814
權益,1206,870,58.400003360232944
孩子,1128,443,58.37606324376309
大型,1243,953,58.358054201139126
強化,1238,967,58.332623149334175
看好,1133,852,58.310372284568835
太陽能,974,289,58.256346391223126
交通,1133,742,58.172311515421214
大使,894,530,58.15244889133699
注意,1069,833,58.04018129089333
中研院,1007,298,58.01065506276198
這項,1174,960,57.98917587496004
態度,1208,957,57.83021622597585
人口,1200,699,57.74434207122055
專家,1174,858,57.61381934404942
基本,1169,778,57.60258904284712
仲裁,975,262,57.53613707747397
降低,1258,1036,57.49413472439593
公室,1058,775,57.474819594612725
專案,1153,734,57.461829191066805
上海,1001,541,57.44091888390644
重新,1221,951,57.4162846777779
最佳,1165,778,57.38566863908039
分行,1069,303,57.34861309850379
創意,1043,683,57.306852143097146
朋友,1071,761,56.88849606596946
成果,1174,940,56.886672911521096
競爭力,1181,873,56.69704980036224
壓力,1143,867,56.609839259850965
防部,915,394,56.42106023443273
海洋,993,424,56.39671872113222
突破,1162,952,56.383102989665154
自行,1138,678,56.34682456812065
知名,1130,964,56.32574731352465
秘書長,1010,761,56.21775723578069
利益,1112,746,56.207972472206684
逐漸,1135,947,55.740479800386886
幫助,1114,908,55.73552082671258
建設,1107,776,55.655697331357814
矽品,1139,190,55.652861676248875
國會,1007,617,55.558380589668175
官方,1063,773,55.55545604990559
原因,1182,1008,55.51994536512154
加強,1113,921,55.47787368426295
漲點,644,188,55.44519714223048
評估,1163,848,55.42746750162767
特色,1125,870,55.401247086905784
公告,950,679,55.28688660680785
年底,1104,838,55.265822863415245
優惠,994,623,55.13241931280668
陸續,1122,997,54.99481135402344
警方,792,334,54.921698248904924
正常,883,601,54.77198627806004
協商,1054,651,54.71341561145273
投票,866,415,54.586445298617434
搭配,1025,802,54.55468960670374
辦理,1045,779,54.552271209899786
重點,1164,1003,54.50037739411035
啟動,1070,864,54.49670691757616
而是,1193,1037,54.433901417861385
協定,986,528,54.366682991084915
完整,1173,979,54.31333067716474
立法,1048,763,54.201718016142856
確定,977,805,54.18508523216315
選人,843,492,54.16816876737081
避免,1124,937,54.00129158422355
有效,1198,1018,53.975893941744985
條件,1136,874,53.903751704492755
房屋,946,334,53.90286073943134
保護,1074,780,53.8452508495413
今天下午,822,727,53.81065190187753
帶來,1051,905,53.77992496782598
連續,1013,825,53.66892781974104
發行,996,519,53.66418012729062
預測,846,571,53.59727111579708
掌握,1132,929,53.585334345618726
同意,1110,830,53.50248676189023
中小,1070,587,53.483068244820714
下跌,886,547,53.39639428604685
燈會,670,155,53.39145657805504
或是,1144,1003,53.3819495957779
促進,1059,871,53.36175797016954
品質,1120,796,53.3322501548083
政黨,935,609,53.31579234007282
商業,1119,833,53.2529363079595
已有,1170,1076,53.24840125338666
修正,1044,700,53.16525808187057
咖啡,944,256,53.12528099771071
面臨,1115,950,53.082554762990824
證券,860,574,53.0319006547624
天氣,730,419,53.02360828412476
就業,974,608,53.00733564746919
年前,1065,896,52.94534383195621
結束,992,845,52.90208753834551
英九,821,549,52.87789445624883
一些,1073,880,52.79306502906926
數據,1069,788,52.68663928298362
新聞,916,612,52.677222694866195
玉山,932,246,52.67433162261334
容易,1067,871,52.561944755724454
發表,969,813,52.56023023833785
學者,1049,749,52.54492644095457
至少,1089,905,52.532653451799014
購物,969,496,52.386746041870175
主張,1042,714,52.33755926629329
影片,890,444,52.26764715965294
條例,974,514,52.26174869529819
人力,1030,643,52.24218414187914
明顯,1007,852,52.225008818674816
很大,1060,916,52.207899893328666
歐盟,956,396,52.190258439223356
身分,962,674,52.11424303135688
發言人,880,776,52.07471080792892
引發,1006,888,52.02196114875665
治療,967,384,51.995405495429836
指標,1008,664,51.88699080038597
世代,993,632,51.77095553027542
作業,1022,691,51.57984692407363
第屆,863,672,51.52657268791682
經過,1085,985,51.41923976543195
提案,917,476,51.322712789750334
表達,928,774,51.243772299367
半導體,898,472,51.205380023241496
隨著,1086,962,51.19406049005587
小時,957,693,51.11802058776239
程序,1060,770,51.11289505794581
各界,1004,836,51.05509950702972
而且,1067,910,50.95367041987245
結構,1037,778,50.939307369420405
各種,1086,934,50.923781795067484
之間,1037,852,50.91399203058265
彰化,865,405,50.90665784239096
工具,1021,602,50.86006280749563
感受,975,807,50.77583143765629
其實,1066,901,50.69748903462274
之前,1051,954,50.69175382980824
角色,1069,853,50.67158708866163
黨團,892,461,50.66095856079596
夥伴,994,789,50.62483054879785
審查,1056,667,50.61940924755912
部長,881,671,50.5878307363252
高雄市,834,514,50.44389884013968
真的,966,791,50.43817313901641
展現,965,816,50.263142618090306
今天上午,749,683,50.2126029424967
變化,1001,829,50.197679172426234
怎麼,998,824,50.170217779418664
爭取,1003,819,50.14688531215555
貢獻,931,746,50.065580291672326
得到,975,830,49.9337055005321
去年同期,858,497,49.931338076698324
更是,1032,923,49.762286413484375
開幕,830,596,49.634817278339455
新竹,781,446,49.52177387879482
有關,961,837,49.51896478357
加拿大,777,365,49.511179538022766
新北市,776,479,49.39574934474458
朱立倫,701,218,49.37107431600384
衰退,884,479,49.35849202193896
這種,990,831,49.34593654531407
正在,947,847,49.23148387125798
裝置,967,596,49.22662371579906
紐約,792,422,49.17711808315632
聯合國,865,458,49.176374679562535
行政,929,664,49.15021203162882
高度,982,821,48.99931150161524
上半年,845,535,48.92690905230555
全力,876,725,48.92243612947874
觀察,945,844,48.87797246540293
最近,927,816,48.86505081319366
這麼,974,805,48.82618350249798
透露,947,802,48.80949687056266
有些,959,777,48.78542381109115
市府,818,398,48.71700641031736
即將,895,820,48.58445117551451
拓展,976,805,48.51939957435539
思考,1028,793,48.452065477342245
有助,969,843,48.42373857955569
資產,950,571,48.41532949187553
正面,907,735,48.29115465859643
生態,887,535,48.16306594818348
全新,845,649,48.09540493610017
公共,898,595,47.986448829257235
機率,748,515,47.930116373648595
生技,799,392,47.92860251530644
看法,886,752,47.84645472026519
獨立,917,632,47.838842615246584
創作,746,405,47.80228649421696
中午,713,563,47.79292243368599
主辦,833,660,47.55386777897752
旅行,761,433,47.36118899407751
相較,919,837,47.3177176591018
觀光局,694,341,47.21961880186865
課程,871,459,47.215310872047525
公益,890,383,47.19298367700504
衝擊,913,735,47.0290533337437
核心,996,788,47.02609656667942
玩家,740,227,46.9422089022705
加速,918,718,46.93328894396277
訓練,895,590,46.91819221739566
飯店,795,422,46.9173859815234
美方,738,342,46.81386859749131
西亞,724,469,46.81259999420709
基地,846,496,46.80959191251889
同步,888,752,46.79785985200811
交易所,666,497,46.781211571523144
國人,889,672,46.630587752824596
航班,730,345,46.60463470092634
犯罪,804,356,46.588414660819936
高達,1011,873,46.58021535952107
當選人,794,673,46.5662619477214
主權,823,468,46.53598197806221
最低,844,584,46.520809932378626
時候,862,712,46.45232024811228
各項,900,763,46.44494773514892
南部,713,482,46.44195017510239
每個,962,816,46.413067033523575
有意,894,746,46.394608997760955
左右,839,755,46.354267943484075
台南市,676,396,46.3239622826065
領導,877,686,46.29984311855358
漁船,687,267,46.219555765999125
唯一,954,807,46.187457645764155
設立,932,720,46.16447560493278
限制,930,662,46.07961621922101
市長,766,536,46.02728348782125
漲幅,717,389,46.00118955951414
附近,755,598,45.99320580222101
第三,954,804,45.96365243109981
藉由,950,868,45.90247350212954
收購,929,317,45.850482691110415
全世界,878,727,45.8221860021878
軟體,874,457,45.803286490446304
總統候,673,405,45.79934871325714
受惠,800,615,45.770648632812275
菲律賓,751,451,45.76804102129336
意外,814,571,45.65325801122545
總裁,817,606,45.57153804079417
權證,709,88,45.54200253991037
台中市,719,410,45.47857167830753
修法,839,456,45.471140805078065
而言,930,806,45.45172885106681
經貿,756,522,45.37802309166473
財政部,757,344,45.36865083212317
目的,950,847,45.358728570848406
之外,933,846,45.32428492260516
太平洋,716,537,45.26335564345259
排名,819,456,45.25486433517438
比例,952,700,45.21476909992194
